Datetime,Date,Month_Name,Month_Num,Quarter,Day_Of_Week,Hour,Truck_ID,Truck_Number,Latitude,Longitude,Shipment_Status,On_Time_Label,Is_Delayed,Delay_Reason,Traffic_Condition,Temperature,Humidity,Waiting_Time_Min,Inventory_Level,Demand_Forecast,Inventory_Surplus,Inventory_Status,Utilization_Pct,Transaction_Amount,Purchase_Frequency
2024-10-07 14:26:04,2024-10-07,Oct 2024,2024-10,Q4,Monday,14,Truck_4,4,-35.3643,134.8909,In Transit,On Time,0,Mechanical Failure,Clear,23.0,55.7,39,275,281,-6,Deficit,64.4,264,1
2024-01-09 23:18:24,2024-01-09,Jan 2024,2024-01,Q1,Tuesday,23,Truck_7,7,1.3295,83.6357,Delayed,Delayed,1,Traffic,Clear,28.6,72.4,51,483,167,316,Surplus,73.7,243,1
2024-01-01 18:29:17,2024-01-01,Jan 2024,2024-01,Q1,Monday,18,Truck_3,3,88.7652,-178.2706,Delayed,Delayed,1,,Detour,25.5,70.9,12,179,157,22,Surplus,60.3,427,9
2024-12-18 08:24:56,2024-12-18,Dec 2024,2024-12,Q4,Wednesday,8,Truck_3,3,54.493,24.5979,Delivered,On Time,0,Weather,Detour,26.4,53.7,49,325,145,180,Surplus,79.5,495,3
2024-01-16 09:47:08,2024-01-16,Jan 2024,2024-01,Q1,Tuesday,9,Truck_10,10,49.7431,156.3216,Delivered,Delayed,1,Weather,Heavy,22.3,66.3,10,256,276,-20,Deficit,95.5,462,1
2024-09-12 03:14:24,2024-09-12,Sep 2024,2024-09,Q3,Thursday,3,Truck_4,4,-86.9357,-84.9718,In Transit,Delayed,1,Traffic,Heavy,20.5,55.6,25,405,269,136,Surplus,70.5,442,4
2024-11-16 01:47:31,2024-11-16,Nov 2024,2024-11,Q4,Saturday,1,Truck_5,5,-59.6078,157.02,Delayed,Delayed,1,,Heavy,23.5,67.3,33,428,300,128,Surplus,71.3,152,8
2024-05-22 04:50:14,2024-05-22,May 2024,2024-05,Q2,Wednesday,4,Truck_1,1,-10.9298,-89.0306,Delayed,Delayed,1,,Heavy,18.3,56.7,60,247,192,55,Surplus,66.8,194,6
2024-06-03 20:17:37,2024-06-03,Jun 2024,2024-06,Q2,Monday,20,Truck_8,8,-54.3571,-133.1938,Delivered,Delayed,1,Traffic,Heavy,19.6,53.4,38,276,118,158,Surplus,89.2,408,2
2024-03-17 00:18:41,2024-03-17,Mar 2024,2024-03,Q1,Sunday,0,Truck_8,8,-82.1754,-169.4219,Delivered,On Time,0,Traffic,Clear,25.0,72.9,21,410,132,278,Surplus,71.2,306,2
2024-07-21 09:43:53,2024-07-21,Jul 2024,2024-07,Q3,Sunday,9,Truck_1,1,-11.3631,83.0819,Delivered,On Time,0,Traffic,Clear,28.8,76.2,31,449,129,320,Surplus,91.7,234,8
2024-04-05 06:44:52,2024-04-05,Apr 2024,2024-04,Q2,Friday,6,Truck_6,6,-48.3838,-163.1177,Delivered,On Time,0,Mechanical Failure,Clear,19.4,70.3,43,403,202,201,Surplus,79.7,238,5
2024-01-16 17:28:55,2024-01-16,Jan 2024,2024-01,Q1,Tuesday,17,Truck_7,7,7.0557,-122.6525,Delayed,Delayed,1,Mechanical Failure,Clear,27.1,71.5,23,380,286,94,Surplus,97.1,373,3
2024-12-18 01:23:54,2024-12-18,Dec 2024,2024-12,Q4,Wednesday,1,Truck_5,5,-1.0776,51.9075,In Transit,Delayed,1,Weather,Heavy,27.0,62.8,33,417,122,295,Surplus,74.1,373,1
2024-12-18 14:40:09,2024-12-18,Dec 2024,2024-12,Q4,Wednesday,14,Truck_1,1,-81.5733,-17.3787,Delayed,Delayed,1,Traffic,Heavy,28.4,74.4,53,169,179,-10,Deficit,98.1,342,6
2024-03-04 09:04:38,2024-03-04,Mar 2024,2024-03,Q1,Monday,9,Truck_7,7,75.2109,170.3371,Delayed,Delayed,1,,Clear,22.2,63.2,12,382,210,172,Surplus,80.6,467,6
2024-11-08 02:08:22,2024-11-08,Nov 2024,2024-11,Q4,Friday,2,Truck_6,6,-21.4288,-164.2915,Delayed,Delayed,1,Weather,Detour,18.8,69.3,59,404,223,181,Surplus,67.7,307,10
2024-05-22 03:32:11,2024-05-22,May 2024,2024-05,Q2,Wednesday,3,Truck_8,8,-49.145,-120.0898,Delayed,Delayed,1,Mechanical Failure,Detour,20.1,74.2,54,399,143,256,Surplus,88.2,317,8
2024-07-16 02:28:08,2024-07-16,Jul 2024,2024-07,Q3,Tuesday,2,Truck_1,1,-87.3835,60.4609,Delivered,On Time,0,,Detour,24.6,73.0,53,271,166,105,Surplus,94.1,382,3
2024-01-20 21:06:05,2024-01-20,Jan 2024,2024-01,Q1,Saturday,21,Truck_1,1,69.6413,1.4327,Delayed,Delayed,1,,Heavy,18.8,74.7,16,332,289,43,Surplus,61.8,279,2
2024-04-16 03:03:08,2024-04-16,Apr 2024,2024-04,Q2,Tuesday,3,Truck_5,5,19.9466,-104.4665,Delivered,Delayed,1,Weather,Heavy,25.7,50.8,28,445,140,305,Surplus,75.5,414,2
2024-02-07 04:52:21,2024-02-07,Feb 2024,2024-02,Q1,Wednesday,4,Truck_6,6,19.5573,171.8697,In Transit,Delayed,1,Traffic,Heavy,23.6,58.0,47,426,136,290,Surplus,92.9,263,1
2024-01-16 04:10:14,2024-01-16,Jan 2024,2024-01,Q1,Tuesday,4,Truck_6,6,-46.9621,87.6972,In Transit,On Time,0,,Detour,27.0,56.7,25,419,212,207,Surplus,74.3,378,2
2024-01-12 02:20:39,2024-01-12,Jan 2024,2024-01,Q1,Friday,2,Truck_4,4,-34.4433,-4.0669,Delayed,Delayed,1,Traffic,Detour,29.0,71.0,12,128,272,-144,Deficit,81.3,404,8
2024-10-16 20:45:23,2024-10-16,Oct 2024,2024-10,Q4,Wednesday,20,Truck_9,9,-7.8199,-78.215,In Transit,Delayed,1,,Heavy,19.2,67.7,11,200,299,-99,Deficit,73.6,349,6
2024-08-01 09:16:16,2024-08-01,Aug 2024,2024-08,Q3,Thursday,9,Truck_8,8,11.6611,44.7505,Delivered,Delayed,1,,Heavy,29.4,76.3,30,434,220,214,Surplus,94.6,166,1
2024-01-13 21:07:39,2024-01-13,Jan 2024,2024-01,Q1,Saturday,21,Truck_1,1,-12.4175,135.9866,Delayed,Delayed,1,,Clear,26.4,73.8,58,339,299,40,Surplus,89.3,488,3
2024-03-27 04:33:58,2024-03-27,Mar 2024,2024-03,Q1,Wednesday,4,Truck_10,10,-79.3451,-52.5151,Delivered,Delayed,1,Weather,Heavy,19.0,79.9,17,224,279,-55,Deficit,96.1,139,4
2024-03-15 14:48:46,2024-03-15,Mar 2024,2024-03,Q1,Friday,14,Truck_10,10,24.4216,-7.0649,Delayed,Delayed,1,Weather,Clear,18.4,79.5,17,387,155,232,Surplus,65.9,456,2
2024-04-25 10:07:09,2024-04-25,Apr 2024,2024-04,Q2,Thursday,10,Truck_8,8,71.7196,-107.3427,Delayed,Delayed,1,Mechanical Failure,Clear,26.0,57.2,47,146,131,15,Surplus,76.0,188,4
2024-08-20 01:28:08,2024-08-20,Aug 2024,2024-08,Q3,Tuesday,1,Truck_4,4,-69.6585,23.6323,In Transit,Delayed,1,Traffic,Heavy,18.6,74.5,16,177,132,45,Surplus,72.4,429,1
2024-07-02 13:50:19,2024-07-02,Jul 2024,2024-07,Q3,Tuesday,13,Truck_1,1,67.365,71.5047,Delayed,Delayed,1,Weather,Detour,26.4,60.0,36,316,218,98,Surplus,68.2,274,1
2024-07-06 13:05:43,2024-07-06,Jul 2024,2024-07,Q3,Saturday,13,Truck_9,9,-31.9611,-75.8092,In Transit,Delayed,1,,Heavy,25.0,79.6,56,458,206,252,Surplus,73.8,303,1
2024-06-16 11:37:07,2024-06-16,Jun 2024,2024-06,Q2,Sunday,11,Truck_4,4,-82.4812,139.058,Delivered,On Time,0,Mechanical Failure,Detour,24.0,72.5,34,481,299,182,Surplus,79.8,152,4
2024-06-12 09:44:35,2024-06-12,Jun 2024,2024-06,Q2,Wednesday,9,Truck_5,5,25.3254,132.6264,Delivered,Delayed,1,Mechanical Failure,Heavy,19.4,66.6,32,231,240,-9,Deficit,77.6,289,8
2024-07-20 20:03:39,2024-07-20,Jul 2024,2024-07,Q3,Saturday,20,Truck_5,5,40.7401,110.4737,Delivered,On Time,0,,Detour,19.2,77.9,11,129,132,-3,Deficit,68.9,448,4
2024-10-16 14:41:08,2024-10-16,Oct 2024,2024-10,Q4,Wednesday,14,Truck_1,1,-53.779,30.8863,Delivered,On Time,0,Traffic,Detour,29.1,75.3,58,398,194,204,Surplus,99.3,172,1
2024-09-02 03:17:19,2024-09-02,Sep 2024,2024-09,Q3,Monday,3,Truck_5,5,-39.3791,-53.1316,Delayed,Delayed,1,Mechanical Failure,Heavy,19.8,51.3,24,149,208,-59,Deficit,87.2,386,6
2024-07-20 16:26:17,2024-07-20,Jul 2024,2024-07,Q3,Saturday,16,Truck_5,5,46.2788,41.3453,In Transit,On Time,0,Mechanical Failure,Detour,20.6,65.0,56,338,142,196,Surplus,86.9,421,2
2024-08-19 00:05:12,2024-08-19,Aug 2024,2024-08,Q3,Monday,0,Truck_7,7,-65.9199,-160.2292,In Transit,On Time,0,Traffic,Detour,27.1,59.8,53,252,273,-21,Deficit,95.4,457,8
2024-03-04 10:19:51,2024-03-04,Mar 2024,2024-03,Q1,Monday,10,Truck_5,5,-32.2707,98.1472,Delivered,On Time,0,Traffic,Clear,26.5,59.2,51,330,139,191,Surplus,69.1,274,3
2024-10-01 07:42:57,2024-10-01,Oct 2024,2024-10,Q4,Tuesday,7,Truck_5,5,73.392,-62.3138,Delayed,Delayed,1,Weather,Heavy,28.2,61.4,20,464,279,185,Surplus,60.3,177,3
2024-02-02 12:51:41,2024-02-02,Feb 2024,2024-02,Q1,Friday,12,Truck_8,8,77.7678,-165.1979,Delayed,Delayed,1,Mechanical Failure,Clear,27.7,55.0,12,141,278,-137,Deficit,87.5,432,10
2024-10-31 06:24:27,2024-10-31,Oct 2024,2024-10,Q4,Thursday,6,Truck_5,5,-2.8228,75.2804,In Transit,On Time,0,Traffic,Detour,19.5,64.4,32,463,294,169,Surplus,69.8,244,1
2024-12-01 04:41:08,2024-12-01,Dec 2024,2024-12,Q4,Sunday,4,Truck_8,8,-74.278,137.456,In Transit,On Time,0,Mechanical Failure,Detour,25.2,54.1,45,223,153,70,Surplus,85.9,121,1
2024-03-15 02:17:56,2024-03-15,Mar 2024,2024-03,Q1,Friday,2,Truck_10,10,-21.5797,129.7599,In Transit,On Time,0,Weather,Clear,18.5,75.3,39,301,208,93,Surplus,78.5,140,6
2024-03-05 22:52:24,2024-03-05,Mar 2024,2024-03,Q1,Tuesday,22,Truck_10,10,35.9521,5.775,Delivered,On Time,0,Traffic,Clear,26.9,79.8,57,195,235,-40,Deficit,60.6,190,2
2024-10-26 23:46:59,2024-10-26,Oct 2024,2024-10,Q4,Saturday,23,Truck_7,7,-8.7267,-140.3988,Delivered,On Time,0,Mechanical Failure,Clear,23.8,72.4,53,310,122,188,Surplus,91.3,277,4
2024-03-17 17:11:29,2024-03-17,Mar 2024,2024-03,Q1,Sunday,17,Truck_2,2,-56.1219,135.4235,In Transit,On Time,0,Mechanical Failure,Detour,23.6,64.3,29,100,198,-98,Deficit,89.1,276,5
2024-01-13 15:51:27,2024-01-13,Jan 2024,2024-01,Q1,Saturday,15,Truck_1,1,23.2259,110.6901,In Transit,Delayed,1,,Heavy,18.7,68.5,25,147,266,-119,Deficit,75.2,439,9
2024-05-30 23:00:59,2024-05-30,May 2024,2024-05,Q2,Thursday,23,Truck_9,9,-53.6993,79.0096,Delayed,Delayed,1,Mechanical Failure,Heavy,22.8,62.9,52,251,268,-17,Deficit,72.9,173,3
2024-07-31 22:57:20,2024-07-31,Jul 2024,2024-07,Q3,Wednesday,22,Truck_7,7,-3.822,-40.3169,Delivered,On Time,0,Weather,Detour,26.6,61.7,47,108,116,-8,Deficit,64.6,122,7
2024-06-13 04:47:01,2024-06-13,Jun 2024,2024-06,Q2,Thursday,4,Truck_6,6,-48.053,-175.0849,In Transit,On Time,0,Weather,Clear,27.9,69.1,32,340,300,40,Surplus,90.9,162,2
2024-07-06 15:59:22,2024-07-06,Jul 2024,2024-07,Q3,Saturday,15,Truck_3,3,68.132,-51.5071,Delayed,Delayed,1,Weather,Clear,21.6,54.6,46,167,278,-111,Deficit,60.5,240,10
2024-02-28 12:30:38,2024-02-28,Feb 2024,2024-02,Q1,Wednesday,12,Truck_3,3,-80.4289,177.558,Delivered,Delayed,1,Traffic,Heavy,24.9,79.2,52,488,248,240,Surplus,82.5,290,10
2024-03-22 06:45:28,2024-03-22,Mar 2024,2024-03,Q1,Friday,6,Truck_8,8,42.9526,146.6224,Delivered,On Time,0,,Clear,24.4,79.5,19,330,109,221,Surplus,66.3,110,7
2024-01-29 19:22:37,2024-01-29,Jan 2024,2024-01,Q1,Monday,19,Truck_9,9,-40.5556,55.0777,Delivered,On Time,0,Mechanical Failure,Detour,25.6,71.9,20,177,182,-5,Deficit,95.5,193,6
2024-07-09 02:11:05,2024-07-09,Jul 2024,2024-07,Q3,Tuesday,2,Truck_4,4,-12.7845,-147.2449,Delivered,On Time,0,Mechanical Failure,Clear,22.9,66.5,35,132,122,10,Surplus,94.3,209,6
2024-06-20 13:30:09,2024-06-20,Jun 2024,2024-06,Q2,Thursday,13,Truck_6,6,-63.6304,164.185,Delayed,Delayed,1,Weather,Heavy,22.5,65.9,38,208,193,15,Surplus,83.1,462,7
2024-06-01 00:41:56,2024-06-01,Jun 2024,2024-06,Q2,Saturday,0,Truck_6,6,21.8816,128.7922,Delayed,Delayed,1,Weather,Detour,25.8,62.9,24,348,164,184,Surplus,96.5,352,6
2024-03-23 20:27:30,2024-03-23,Mar 2024,2024-03,Q1,Saturday,20,Truck_4,4,-85.9619,103.5733,In Transit,Delayed,1,Weather,Heavy,19.4,75.2,44,156,108,48,Surplus,66.6,135,1
2024-04-18 04:50:13,2024-04-18,Apr 2024,2024-04,Q2,Thursday,4,Truck_5,5,-36.6154,-46.3008,Delivered,Delayed,1,Weather,Heavy,26.6,59.0,16,468,276,192,Surplus,86.8,144,4
2024-06-26 09:25:46,2024-06-26,Jun 2024,2024-06,Q2,Wednesday,9,Truck_7,7,-85.0916,68.3039,Delayed,Delayed,1,Weather,Detour,28.4,67.3,30,142,104,38,Surplus,84.3,181,6
2024-02-04 01:08:26,2024-02-04,Feb 2024,2024-02,Q1,Sunday,1,Truck_10,10,-13.6168,-165.0825,In Transit,Delayed,1,Weather,Heavy,21.1,55.1,13,349,111,238,Surplus,65.1,453,10
2024-04-01 16:27:12,2024-04-01,Apr 2024,2024-04,Q2,Monday,16,Truck_4,4,42.6032,146.1485,Delivered,Delayed,1,Mechanical Failure,Heavy,23.9,61.2,13,226,232,-6,Deficit,67.5,211,2
2024-08-14 21:28:50,2024-08-14,Aug 2024,2024-08,Q3,Wednesday,21,Truck_2,2,86.8195,-21.0786,In Transit,On Time,0,Traffic,Detour,22.4,77.9,25,481,124,357,Surplus,71.4,143,8
2024-10-03 18:21:52,2024-10-03,Oct 2024,2024-10,Q4,Thursday,18,Truck_5,5,-82.6294,-72.3332,Delivered,On Time,0,Mechanical Failure,Clear,20.1,65.7,20,448,253,195,Surplus,61.7,180,7
2024-03-25 12:22:10,2024-03-25,Mar 2024,2024-03,Q1,Monday,12,Truck_5,5,41.9728,81.4274,Delayed,Delayed,1,Mechanical Failure,Detour,18.9,67.0,48,441,300,141,Surplus,76.0,359,8
2024-09-12 22:46:47,2024-09-12,Sep 2024,2024-09,Q3,Thursday,22,Truck_10,10,-7.3863,-44.8767,Delivered,Delayed,1,Mechanical Failure,Heavy,25.1,70.3,11,470,126,344,Surplus,76.5,417,3
2024-05-03 22:24:53,2024-05-03,May 2024,2024-05,Q2,Friday,22,Truck_10,10,-21.2573,12.4574,In Transit,Delayed,1,Traffic,Heavy,26.4,50.6,17,459,265,194,Surplus,94.9,222,9
2024-05-27 09:56:34,2024-05-27,May 2024,2024-05,Q2,Monday,9,Truck_6,6,-33.9378,-176.3102,In Transit,On Time,0,Traffic,Clear,27.7,54.8,46,324,105,219,Surplus,70.7,344,10
2024-05-25 08:35:36,2024-05-25,May 2024,2024-05,Q2,Saturday,8,Truck_8,8,23.9115,179.0046,Delayed,Delayed,1,,Detour,24.9,57.9,10,194,172,22,Surplus,77.3,220,3
2024-03-20 08:55:41,2024-03-20,Mar 2024,2024-03,Q1,Wednesday,8,Truck_9,9,-80.5196,-2.9668,Delivered,On Time,0,Traffic,Clear,22.8,61.1,52,334,123,211,Surplus,88.0,389,2
2024-05-23 15:33:36,2024-05-23,May 2024,2024-05,Q2,Thursday,15,Truck_2,2,45.8603,148.4775,Delivered,On Time,0,Traffic,Clear,25.5,75.8,19,179,282,-103,Deficit,83.5,139,9
2024-10-19 23:58:05,2024-10-19,Oct 2024,2024-10,Q4,Saturday,23,Truck_8,8,60.0491,-175.5019,Delayed,Delayed,1,Weather,Detour,27.1,67.2,51,401,238,163,Surplus,86.3,487,3
2024-04-11 04:39:16,2024-04-11,Apr 2024,2024-04,Q2,Thursday,4,Truck_10,10,-33.9528,-54.2201,In Transit,Delayed,1,Weather,Heavy,24.2,72.5,50,384,141,243,Surplus,80.1,131,3
2024-03-10 06:12:13,2024-03-10,Mar 2024,2024-03,Q1,Sunday,6,Truck_9,9,7.9549,-109.2897,Delivered,Delayed,1,,Heavy,22.0,69.2,17,434,138,296,Surplus,63.4,233,10
2024-12-28 10:46:03,2024-12-28,Dec 2024,2024-12,Q4,Saturday,10,Truck_10,10,-6.9237,20.9631,Delayed,Delayed,1,Traffic,Detour,18.7,59.1,39,366,109,257,Surplus,82.7,466,6
2024-05-06 07:22:22,2024-05-06,May 2024,2024-05,Q2,Monday,7,Truck_3,3,-80.5883,-167.4673,In Transit,On Time,0,,Detour,27.7,57.5,54,269,116,153,Surplus,89.8,288,6
2024-01-17 04:29:26,2024-01-17,Jan 2024,2024-01,Q1,Wednesday,4,Truck_1,1,-60.3563,95.7232,Delivered,On Time,0,Mechanical Failure,Clear,22.7,61.0,42,292,256,36,Surplus,77.7,358,9
2024-09-28 01:41:47,2024-09-28,Sep 2024,2024-09,Q3,Saturday,1,Truck_6,6,-83.3207,19.9119,Delivered,On Time,0,Traffic,Clear,25.4,62.0,54,288,211,77,Surplus,71.9,154,2
2024-03-06 02:39:46,2024-03-06,Mar 2024,2024-03,Q1,Wednesday,2,Truck_8,8,-54.4964,-93.8603,Delivered,Delayed,1,Traffic,Heavy,20.7,59.0,43,286,134,152,Surplus,60.7,387,4
2024-08-16 05:55:39,2024-08-16,Aug 2024,2024-08,Q3,Friday,5,Truck_7,7,66.5399,160.551,Delayed,Delayed,1,Traffic,Detour,24.0,72.4,28,155,278,-123,Deficit,63.8,398,6
2024-08-07 09:39:53,2024-08-07,Aug 2024,2024-08,Q3,Wednesday,9,Truck_8,8,16.1144,-24.4118,Delivered,Delayed,1,Mechanical Failure,Heavy,26.5,66.6,41,488,151,337,Surplus,67.1,104,1
2024-04-30 20:36:22,2024-04-30,Apr 2024,2024-04,Q2,Tuesday,20,Truck_8,8,-84.9601,17.4992,In Transit,On Time,0,Traffic,Detour,21.8,79.7,15,386,224,162,Surplus,75.0,463,1
2024-07-03 12:38:53,2024-07-03,Jul 2024,2024-07,Q3,Wednesday,12,Truck_3,3,-62.6441,-34.4446,Delivered,On Time,0,,Detour,20.7,55.3,55,153,147,6,Surplus,79.5,304,8
2024-04-27 09:13:01,2024-04-27,Apr 2024,2024-04,Q2,Saturday,9,Truck_5,5,82.9727,171.1469,Delayed,Delayed,1,Traffic,Heavy,26.5,52.7,37,317,233,84,Surplus,69.9,427,2
2024-12-11 16:22:11,2024-12-11,Dec 2024,2024-12,Q4,Wednesday,16,Truck_5,5,-50.8081,11.3148,In Transit,On Time,0,Mechanical Failure,Detour,28.0,73.5,43,281,153,128,Surplus,86.4,390,5
2024-04-30 19:31:45,2024-04-30,Apr 2024,2024-04,Q2,Tuesday,19,Truck_8,8,67.8612,174.7961,Delayed,Delayed,1,Weather,Heavy,24.8,61.7,19,473,186,287,Surplus,97.3,360,10
2024-03-26 15:40:51,2024-03-26,Mar 2024,2024-03,Q1,Tuesday,15,Truck_7,7,52.0415,-64.6403,Delivered,On Time,0,,Detour,25.2,68.5,41,221,287,-66,Deficit,99.3,101,9
2024-02-19 23:24:03,2024-02-19,Feb 2024,2024-02,Q1,Monday,23,Truck_2,2,-74.9003,146.0765,In Transit,On Time,0,,Clear,29.2,77.1,39,276,157,119,Surplus,71.5,483,7
2024-09-15 01:08:22,2024-09-15,Sep 2024,2024-09,Q3,Sunday,1,Truck_5,5,-10.7414,-56.5849,Delivered,Delayed,1,Traffic,Heavy,21.6,61.2,24,331,123,208,Surplus,64.4,450,8
2024-05-07 12:49:54,2024-05-07,May 2024,2024-05,Q2,Tuesday,12,Truck_2,2,77.436,42.529,Delivered,Delayed,1,Mechanical Failure,Heavy,24.3,78.8,13,249,165,84,Surplus,78.7,125,2
2024-06-30 04:50:57,2024-06-30,Jun 2024,2024-06,Q2,Sunday,4,Truck_1,1,-39.701,158.9084,Delayed,Delayed,1,Weather,Detour,23.8,78.8,22,379,112,267,Surplus,89.3,361,5
2024-11-08 03:31:33,2024-11-08,Nov 2024,2024-11,Q4,Friday,3,Truck_10,10,65.9337,130.6003,In Transit,On Time,0,Traffic,Detour,18.4,59.9,28,489,272,217,Surplus,74.3,136,9
2024-09-27 15:16:09,2024-09-27,Sep 2024,2024-09,Q3,Friday,15,Truck_8,8,-3.7749,-110.6148,In Transit,Delayed,1,Traffic,Heavy,19.8,52.8,23,211,185,26,Surplus,80.6,423,1
2024-10-26 22:42:24,2024-10-26,Oct 2024,2024-10,Q4,Saturday,22,Truck_8,8,-22.1627,-58.0963,In Transit,On Time,0,Weather,Detour,18.9,50.9,45,454,116,338,Surplus,70.2,230,7
2024-09-23 14:50:23,2024-09-23,Sep 2024,2024-09,Q3,Monday,14,Truck_10,10,-7.7974,-150.3367,In Transit,Delayed,1,,Heavy,23.9,56.2,31,427,148,279,Surplus,89.0,443,3
2024-08-19 08:18:25,2024-08-19,Aug 2024,2024-08,Q3,Monday,8,Truck_7,7,-47.9015,-121.4183,In Transit,Delayed,1,Traffic,Heavy,24.4,69.5,27,332,235,97,Surplus,87.6,343,5
2024-10-20 12:32:47,2024-10-20,Oct 2024,2024-10,Q4,Sunday,12,Truck_1,1,64.0594,-102.2596,In Transit,Delayed,1,Traffic,Heavy,19.3,70.6,34,195,220,-25,Deficit,98.2,134,2
2024-07-27 09:16:20,2024-07-27,Jul 2024,2024-07,Q3,Saturday,9,Truck_9,9,38.5127,-17.3878,Delivered,On Time,0,Mechanical Failure,Detour,23.6,74.3,45,249,246,3,Surplus,66.8,482,7
2024-11-26 11:25:34,2024-11-26,Nov 2024,2024-11,Q4,Tuesday,11,Truck_4,4,53.447,-162.7863,Delayed,Delayed,1,Traffic,Heavy,22.0,51.1,38,274,271,3,Surplus,64.0,175,4
2024-05-23 20:20:51,2024-05-23,May 2024,2024-05,Q2,Thursday,20,Truck_6,6,77.998,-97.0043,In Transit,On Time,0,,Detour,19.0,72.1,32,272,119,153,Surplus,94.9,113,6
2024-08-26 13:29:17,2024-08-26,Aug 2024,2024-08,Q3,Monday,13,Truck_1,1,-83.1143,74.21,Delayed,Delayed,1,Mechanical Failure,Clear,27.0,55.0,18,214,127,87,Surplus,67.0,319,3
2024-01-15 08:13:04,2024-01-15,Jan 2024,2024-01,Q1,Monday,8,Truck_6,6,14.4593,157.9293,Delayed,Delayed,1,,Detour,18.7,62.0,35,487,247,240,Surplus,72.3,432,9
2024-10-11 10:29:57,2024-10-11,Oct 2024,2024-10,Q4,Friday,10,Truck_10,10,-48.6056,-11.5509,Delayed,Delayed,1,Mechanical Failure,Heavy,29.9,64.6,34,420,134,286,Surplus,79.4,282,10
2024-05-17 11:54:58,2024-05-17,May 2024,2024-05,Q2,Friday,11,Truck_5,5,-11.6172,47.739,Delayed,Delayed,1,Traffic,Heavy,24.7,67.1,26,135,109,26,Surplus,64.6,380,7
2024-08-16 22:23:42,2024-08-16,Aug 2024,2024-08,Q3,Friday,22,Truck_1,1,17.7318,-166.4083,In Transit,On Time,0,Weather,Detour,25.2,63.5,19,269,295,-26,Deficit,71.6,262,7
2024-08-22 09:00:38,2024-08-22,Aug 2024,2024-08,Q3,Thursday,9,Truck_2,2,-31.4958,-37.5932,Delivered,On Time,0,Traffic,Clear,21.0,74.2,29,419,186,233,Surplus,95.1,386,9
2024-09-02 16:36:48,2024-09-02,Sep 2024,2024-09,Q3,Monday,16,Truck_6,6,79.6896,84.1175,Delivered,On Time,0,,Detour,23.5,77.7,55,407,168,239,Surplus,68.4,351,6
2024-12-16 12:03:58,2024-12-16,Dec 2024,2024-12,Q4,Monday,12,Truck_9,9,-79.5331,-178.6658,In Transit,On Time,0,,Detour,24.2,74.0,60,331,142,189,Surplus,61.0,225,8
2024-02-27 15:58:37,2024-02-27,Feb 2024,2024-02,Q1,Tuesday,15,Truck_1,1,63.9549,-128.7581,In Transit,Delayed,1,Weather,Heavy,20.8,63.9,38,444,201,243,Surplus,73.7,203,1
2024-10-16 12:27:49,2024-10-16,Oct 2024,2024-10,Q4,Wednesday,12,Truck_1,1,61.1522,5.9286,In Transit,On Time,0,,Detour,29.1,61.3,24,319,123,196,Surplus,72.8,392,7
2024-04-27 12:02:57,2024-04-27,Apr 2024,2024-04,Q2,Saturday,12,Truck_10,10,-26.3913,-155.6326,Delivered,On Time,0,Weather,Clear,21.0,66.3,52,402,251,151,Surplus,70.1,306,10
2024-08-07 08:25:04,2024-08-07,Aug 2024,2024-08,Q3,Wednesday,8,Truck_10,10,14.8779,-139.1721,Delayed,Delayed,1,Mechanical Failure,Clear,19.0,73.6,50,269,102,167,Surplus,68.1,307,3
2024-07-23 23:11:06,2024-07-23,Jul 2024,2024-07,Q3,Tuesday,23,Truck_10,10,49.6418,-121.3862,In Transit,Delayed,1,,Heavy,22.5,59.3,18,318,273,45,Surplus,97.3,331,9
2024-09-23 02:31:52,2024-09-23,Sep 2024,2024-09,Q3,Monday,2,Truck_3,3,-48.6654,115.3562,Delivered,On Time,0,Mechanical Failure,Detour,24.6,74.3,29,388,159,229,Surplus,68.1,461,1
2024-10-18 06:34:56,2024-10-18,Oct 2024,2024-10,Q4,Friday,6,Truck_6,6,38.047,-80.0446,Delayed,Delayed,1,Weather,Clear,26.9,58.3,29,166,113,53,Surplus,64.1,283,3
2024-04-23 08:06:46,2024-04-23,Apr 2024,2024-04,Q2,Tuesday,8,Truck_10,10,9.8934,13.9028,Delivered,Delayed,1,Traffic,Heavy,28.7,65.6,45,338,230,108,Surplus,96.1,348,8
2024-02-15 19:39:56,2024-02-15,Feb 2024,2024-02,Q1,Thursday,19,Truck_4,4,-43.0411,-154.0658,In Transit,On Time,0,,Clear,18.7,52.7,52,457,275,182,Surplus,93.1,366,4
2024-06-17 14:27:56,2024-06-17,Jun 2024,2024-06,Q2,Monday,14,Truck_6,6,-71.8307,-53.6072,Delivered,Delayed,1,Mechanical Failure,Heavy,21.5,74.0,23,274,200,74,Surplus,74.7,448,5
2024-07-19 13:04:45,2024-07-19,Jul 2024,2024-07,Q3,Friday,13,Truck_7,7,16.1221,79.0279,Delayed,Delayed,1,,Detour,19.2,56.9,27,332,217,115,Surplus,87.8,357,2
2024-09-30 14:31:08,2024-09-30,Sep 2024,2024-09,Q3,Monday,14,Truck_4,4,1.3877,64.0078,In Transit,On Time,0,Mechanical Failure,Detour,27.4,50.6,58,388,196,192,Surplus,81.4,401,5
